Order date	Name	Email	Mobile	Movie Code	Day of Movie	Time of Movie	#STA	$STA	#STP	$STP	#STC	$STC	#FCA	$FCA	#FCP	$FCP	#FCC	$FCC	Total	GST
"Wednesday 16/02/22 11:49"	ff	dd@ee.com	0411111111	RMC	MON	6pm	1	15	6	81	1	12	1	24	1	22.5	1	21	175.50	15.95
"Wednesday 16/02/22 11:49"	ff	dd@ee.com	0411111111	RMC	MON	6pm	1	15	6	81	1	12	1	24	1	22.5	1	21	175.50	15.95
"Wednesday 16/02/22 11:49"	ff	dd@ee.com	0411111111	RMC	MON	6pm	1	15	6	81	1	12	1	24	1	22.5	1	21	175.50	15.95
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:18"	ff	dd@ee.com	0411111111	RMC	SUN	3pm	1	20.5	1	18	1	16.5	1	30	1	27	1	24	136.00	12.36
"Wednesday 16/02/22 12:49"	ff	dd@ee.com	"0411 444 555"	RMC	SAT	3pm	2	41	0	0	0	0	0	0	0	0	0	0	41.00	3.73
"Wednesday 16/02/22 12:49"	ff	dd@ee.com	"0411 444 555"	RMC	SAT	3pm	2	41	0	0	0	0	0	0	0	0	0	0	41.00	3.73
"Wednesday 16/02/22 12:49"	ff	dd@ee.com	"0411 444 555"	RMC	SAT	3pm	2	41	0	0	0	0	0	0	0	0	0	0	41.00	3.73
"Wednesday 16/02/22 12:49"	ff	dd@ee.com	"0411 444 555"	RMC	SAT	3pm	2	41	0	0	0	0	0	0	0	0	0	0	41.00	3.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:01"	ff	dd@ee.com	"0411 444 555"	ACT	SUN	9pm	1	20.5	1	18	1	16.5	1	30	0	0	0	0	85.00	7.73
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
"Wednesday 16/02/22 13:22"	ff	sds@ff.com	0411111111	FAM	SAT	3pm	1	20.5	0	0	1	16.5	8	240	0	0	0	0	277.00	25.18
